id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
400,192.168.10.3-192.168.10.1-61683-53-17,192.168.10.3,61683,192.168.10.1,53,17,2017-07-07 12:05:45.881364,95332,1,1,48,83,48,48,48.0,0.0,83,83,83.0,0.0,1374.1450929383627,20.979314396005535,95332.0,0.0,95332,95332,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,10.489657198002767,10.489657198002767,48,83,65.5,24.748737341529164,612.5,0,0,0,0,0,0,0,0,1.0,65.5,48.0,83.0,0,0,0,0,0,0,0,24,0,41,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
401,192.168.10.12-91.189.89.199-123-123-17,192.168.10.12,123,91.189.89.199,123,17,2017-07-07 12:08:52.809469,72077657,3,3,144,144,48,48,48.0,0.0,48,48,48.0,0.0,3.995690370456964,0.08324354938452,14415531.4,29412643.29497641,66898874,94294,71983130,35991565.0,43843116.520503536,66993330,4989800,71983363,35991681.5,43843052.17378645,66993401,4989962,0,0,0,0,0,0,24,24,0.04162177469226,0.04162177469226,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,2,8,5084256.0,0.0,5084256,5084256,66898874.0,0.0,66898874,66898874,-1,-1,0,DDOS,-1
402,192.168.10.3-192.168.10.1-61198-53-17,192.168.10.3,61198,192.168.10.1,53,17,2017-07-07 12:04:14.063412,46563,1,1,49,91,49,49,49.0,0.0,91,91,91.0,0.0,3006.679122908747,42.95255889869639,46563.0,0.0,46563,46563,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,21.476279449348198,21.476279449348198,49,91,70.0,29.698484809834994,882.0,0,0,0,0,0,0,0,0,1.0,70.0,49.0,91.0,0,0,0,0,0,0,0,24,0,45,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
403,192.168.10.14-172.217.10.36-49551-443-6,192.168.10.14,49551,172.217.10.36,443,6,2017-07-07 12:08:16.342995,117532962,15,16,989,4622,366,0,65.93333333333332,102.9004141784436,2103,0,288.875,598.37411653023,47.73979915523613,0.2637557964377687,3917765.4,14837717.55140671,58922550,1,117532962,8395211.57142857,21244305.64957185,58922550,26,117439431,7829295.4,20598433.670883164,59009787,1,8,10,0,0,0,0,312,332,0.127623772469888,0.1361320239678806,0,2103,181.0,443.6143219810049,196793.66666666663,0,2,0,18,30,0,0,0,1.0666666666666669,181.0,65.93333333333334,288.875,0,0,0,597,4,745318,0,31,0,149,8192,360,8,20,219018.0,186909.5354710401,351183,86853,58500665.0,596635.4887617732,58922550,58078780,-1,-1,117532962,DDOS,-1
404,192.168.10.3-192.168.10.1-62495-53-17,192.168.10.3,62495,192.168.10.1,53,17,2017-07-07 12:05:50.944357,48208,1,1,42,147,42,42,42.0,0.0,147,147,147.0,0.0,3920.511118486558,41.4868901427149,48208.0,0.0,48208,48208,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,20.74344507135745,20.74344507135745,42,147,94.5,74.24621202458749,5512.5,0,0,0,0,0,0,0,0,1.0,94.5,42.0,147.0,0,0,0,0,0,0,0,21,0,73,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
405,192.168.10.14-172.217.10.3-49560-443-6,192.168.10.14,49560,172.217.10.3,443,6,2017-07-07 12:08:17.264941,117611017,13,12,578,4628,192,0,44.46153846153847,65.8655390228398,1430,0,385.66666666666674,603.7712290012641,44.26456069162296,0.2125651204937714,4900459.041666667,16539792.478868842,58922357,3,117611017,9800918.083333336,22794842.38941186,58922357,73,117517387,10683398.818181818,23724418.358566716,59009105,3,6,6,0,0,0,0,272,252,0.1105338626567611,0.1020312578370102,0,1430,208.24000000000004,446.6758033891397,199519.2733333334,0,2,0,12,24,0,0,0,0.9230769230769232,208.24,44.46153846153846,385.6666666666667,0,0,0,0,0,0,0,23,0,185,8192,351,6,20,157878.5,100182.18165172888,228718,87039,58600828.0,454710.67249625886,58922357,58279299,-1,-1,117611017,DDOS,-1
406,192.168.10.14-172.217.10.14-49562-443-6,192.168.10.14,49562,172.217.10.14,443,6,2017-07-07 12:08:17.898496,117977463,13,12,578,4058,192,0,44.46153846153847,65.8655390228398,1430,0,338.16666666666674,548.0694769052109,39.2956407275854,0.2119048788157107,4915727.625,16584221.574429842,58920865,3,117977463,9831455.25,22855086.488779955,58920865,123,117883752,10716704.727272728,23787093.09425992,59007737,3,6,6,0,0,0,0,272,252,0.1101905369841696,0.1017143418315411,0,1430,185.44000000000003,402.8295834882704,162271.67333333337,0,2,0,12,24,0,0,0,0.9230769230769232,185.44,44.46153846153846,338.1666666666667,0,0,0,0,0,0,0,23,0,162,8192,351,6,20,180945.0,133057.69722943503,275031,86859,58761004.0,226077.59429452533,58920865,58601143,-1,-1,117977463,DDOS,-1
407,192.168.10.14-172.217.10.99-49561-443-6,192.168.10.14,49561,172.217.10.99,443,6,2017-07-07 12:08:17.679253,118196703,32,47,880,53500,256,0,27.499999999999996,62.52999280345393,1430,0,1138.297872340426,559.1451516802668,460.0805151054002,0.6683773573616516,1515342.346153846,9364418.550896624,58920831,2,118196703,3812796.8709677416,14708287.759042138,58920831,49,118102951,2567455.4565217397,12149719.818755994,59007491,2,8,16,0,0,0,0,652,952,0.2707351320958588,0.3976422252657927,0,1430,688.354430379747,697.9202077303145,487092.6163583253,0,2,0,24,78,0,0,0,1.46875,688.3544303797469,27.5,1138.2978723404256,0,0,0,48909,36,661307,0,11,0,677,8192,360,8,20,181385.5,133633.98925610207,275879,86892,58870166.5,71650.42303085167,58920831,58819502,-1,-1,118196703,DDOS,-1
408,192.168.10.14-172.217.7.227-49559-443-6,192.168.10.14,49559,172.217.7.227,443,6,2017-07-07 12:08:16.664431,119195902,106,185,1916,236764,382,0,18.075471698113205,61.57762396832883,2860,0,1279.8054054054055,479.6088362824313,2002.4178348010653,2.4413590997448886,411020.351724138,4873801.5006626295,58939861,2,119195902,1135199.0666666664,8079078.678470729,58939861,24,119118042,647380.6630434783,6118047.3797385,59007907,2,14,30,0,0,0,0,2132,3712,0.8892923181201313,1.5520667816247575,0,2860,820.2061855670105,719.200561037107,517249.4469960896,0,2,0,44,290,0,0,0,1.7452830188679245,820.2061855670103,18.07547169811321,1279.8054054054055,0,0,0,77353,55,830830,0,6,0,813,8192,385,14,20,763946.0,984412.8475644758,1460031,67861,58795031.5,204819.84313171415,58939861,58650202,-1,-1,119195902,DDOS,-1
409,192.168.10.17-198.100.147.178-123-123-17,192.168.10.17,123,198.100.147.178,123,17,2017-07-07 12:08:59.150861,68016889,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.822828312538669,0.0588089231778889,22672296.333333336,39240211.77850064,67982990,16874,68000015,68000015.0,0.0,68000015,68000015,67999864,67999864.0,0.0,67999864,67999864,0,0,0,0,0,0,16,16,0.0294044615889444,0.0294044615889444,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,17025.0,0.0,17025,17025,67982990.0,0.0,67982990,67982990,-1,-1,0,DDOS,-1
410,192.168.10.17-45.79.109.111-123-123-17,192.168.10.17,123,45.79.109.111,123,17,2017-07-07 12:09:00.150835,68081168,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.82016313233639,0.0587533985903414,22693722.666666664,39166258.98253652,67919023,80989,68000012,68000012.0,0.0,68000012,68000012,68000179,68000179.0,0.0,68000179,68000179,0,0,0,0,0,0,16,16,0.0293766992951707,0.0293766992951707,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,80989.0,0.0,80989,80989,67919023.0,0.0,67919023,67919023,-1,-1,0,DDOS,-1
411,192.168.10.16-224.0.0.251-5353-5353-17,192.168.10.16,5353,224.0.0.251,5353,17,2017-07-07 12:09:13.608367,33111579,39,0,1547,0,45,37,39.66666666666667,3.820535463527356,0,0,0.0,0.0,46.72081630416961,1.177835705147133,871357.3421052631,5207118.155821993,32110286,1,33111579,871357.3421052631,5207118.155821993,32110286,1,0,0.0,0.0,0,0,0,0,0,0,0,0,312,0,1.177835705147133,0.0,37,45,39.66666666666667,3.820535463527356,14.596491228070189,0,0,0,0,0,0,0,0,0.0,39.66666666666666,39.66666666666666,0.0,515,13,32229166,0,0,0,1,39,0,0,0,0,38,8,16.0,0.0,16,16,32110286.0,0.0,32110286,32110286,-1,-1,0,DDOS,-1
412,192.168.10.25-192.168.10.255-137-137-17,192.168.10.25,137,192.168.10.255,137,17,2017-07-07 12:06:23.043566,19,12,0,600,0,50,50,50.0,0.0,0,0,0.0,0.0,31578947.36842105,631578.947368421,1.7272727272727275,1.4893561757289016,6,1,19,1.7272727272727275,1.4893561757289016,6,1,0,0.0,0.0,0,0,0,0,0,0,0,0,96,0,631578.947368421,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,600,12,31578947,0,0,0,1,50,0,0,0,0,11,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
413,192.168.10.25-192.168.10.255-138-138-17,192.168.10.25,138,192.168.10.255,138,17,2017-07-07 12:07:22.423863,24,13,0,2808,0,216,216,216.0,0.0,0,0,0.0,0.0,117000000.0,541666.6666666666,2.0,1.651445647689541,7,1,24,2.0,1.651445647689541,7,1,0,0.0,0.0,0,0,0,0,0,0,0,0,104,0,541666.6666666666,0.0,216,216,216.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,216.0,216.0,0.0,2808,13,117000000,0,0,0,1,216,0,0,0,0,12,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
414,192.168.10.50-192.168.10.25-137-137-17,192.168.10.50,137,192.168.10.25,137,17,2017-07-07 12:06:23.043671,4,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,31000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,16,0,500000.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0.0,0,0,0,0,0,0,1,62,0,0,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
415,192.168.10.3-192.168.10.1-60759-53-17,192.168.10.3,60759,192.168.10.1,53,17,2017-07-07 12:01:46.315441,23529,1,1,50,114,50,50,50.0,0.0,114,114,114.0,0.0,6970.1219771346,85.0014875260317,23529.0,0.0,23529,23529,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.50074376301585,42.50074376301585,50,114,82.0,45.254833995939045,2048.0,0,0,0,0,0,0,0,0,1.0,82.0,50.0,114.0,0,0,0,0,0,0,0,25,0,57,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
416,192.168.10.3-192.168.10.1-60479-53-17,192.168.10.3,60479,192.168.10.1,53,17,2017-07-07 12:05:57.218974,60804,1,1,41,143,41,41,41.0,0.0,143,143,143.0,0.0,3026.116702848497,32.89257285704888,60804.0,0.0,60804,60804,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.44628642852444,16.44628642852444,41,143,92.0,72.12489168102785,5202.0,0,0,0,0,0,0,0,0,1.0,92.0,41.0,143.0,0,0,0,0,0,0,0,20,0,71,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,DDOS,-1
417,192.168.10.16-24.86.68.24-123-123-17,192.168.10.16,123,24.86.68.24,123,17,2017-07-07 12:09:20.198308,63093626,5,5,240,240,48,48,48.0,0.0,48,48,48.0,0.0,7.607741549043322,0.1584946156050692,7010402.888888889,18726833.86617857,56895299,102077,62991549,15747887.25,27501474.580147862,57000099,1995254,62988836,15747209.0,27500111.35409097,56997376,1996342,0,0,0,0,0,0,40,40,0.0792473078025346,0.0792473078025346,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,4,8,6096250.0,0.0,6096250,6096250,56895299.0,0.0,56895299,56895299,-1,-1,0,DDOS,-1
418,192.168.10.17-206.108.0.131-123-123-17,192.168.10.17,123,206.108.0.131,123,17,2017-07-07 12:09:16.150846,69022153,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.7817156036845154,0.057952408410094,23007384.333333336,39811507.95277833,68977754,22118,69000035,69000035.0,0.0,69000035,69000035,68999872,68999872.0,0.0,68999872,68999872,0,0,0,0,0,0,16,16,0.028976204205047,0.028976204205047,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,22281.0,0.0,22281,22281,68977754.0,0.0,68977754,68977754,-1,-1,0,DDOS,-1
419,192.168.10.17-144.217.164.10-123-123-17,192.168.10.17,123,144.217.164.10,123,17,2017-07-07 12:09:17.150837,67016405,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.8649701517113604,0.0596868781606533,22338801.666666664,38663797.97153007,66983910,16138,67000048,67000048.0,0.0,67000048,67000048,67000267,67000267.0,0.0,67000267,67000267,0,0,0,0,0,0,16,16,0.0298434390803266,0.0298434390803266,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,16138.0,0.0,16138,16138,66983910.0,0.0,66983910,66983910,-1,-1,0,DDOS,-1
420,192.168.10.16-158.69.125.231-123-123-17,192.168.10.16,123,158.69.125.231,123,17,2017-07-07 12:09:20.194116,64011823,6,6,288,288,48,48,48.0,0.0,48,48,48.0,0.0,8.998337697709374,0.1874653687022786,5819256.636363636,16665586.640965143,55983841,16045,63995759,12799151.8,24150040.83131906,56000058,1995256,63995762,12799152.4,24149954.966455605,55999905,1995291,0,0,0,0,0,0,48,48,0.0937326843511393,0.0937326843511393,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,5,8,8011918.0,0.0,8011918,8011918,55983841.0,0.0,55983841,55983841,-1,-1,0,DDOS,-1
421,192.168.10.16-198.50.139.209-123-123-17,192.168.10.16,123,198.50.139.209,123,17,2017-07-07 12:09:22.194431,62012251,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,6.192324803690807,0.1290067667435584,8858893.0,21681772.11358625,57983662,16458,61995450,20665150.0,32333032.56227717,58000120,1995216,61995770,20665256.666666668,32333237.21392744,58000463,1995470,0,0,0,0,0,0,32,32,0.0645033833717792,0.0645033833717792,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,3,8,4011788.0,0.0,4011788,4011788,57983662.0,0.0,57983662,57983662,-1,-1,0,DDOS,-1
422,192.168.10.16-198.245.51.213-123-123-17,192.168.10.16,123,198.245.51.213,123,17,2017-07-07 12:09:22.194427,65012390,6,6,288,288,48,48,48.0,0.0,48,48,48.0,0.0,8.8598496378921,0.1845802007894187,5910217.2727272725,16966270.958602186,56982995,16468,64995450,12999090.0,24597274.43522844,57000032,1995236,64995922,12999184.4,24597167.436675463,56999935,1995463,0,0,0,0,0,0,48,48,0.0922901003947093,0.0922901003947093,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,5,8,8012455.0,0.0,8012455,8012455,56982995.0,0.0,56982995,56982995,-1,-1,0,DDOS,-1
423,192.168.10.16-144.217.164.10-123-123-17,192.168.10.16,123,144.217.164.10,123,17,2017-07-07 12:09:22.194433,65012383,5,5,240,240,48,48,48.0,0.0,48,48,48.0,0.0,7.383208826540015,0.1538168505529169,7223598.111111111,19433304.614731416,58983589,16458,64995447,16248861.75,28500822.92413364,59000096,1995233,64995925,16248981.25,28501029.25787808,59000525,1995242,0,0,0,0,0,0,40,40,0.0769084252764584,0.0769084252764584,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,4,8,6011858.0,0.0,6011858,6011858,58983589.0,0.0,58983589,58983589,-1,-1,0,DDOS,-1
424,192.168.10.16-91.189.89.199-123-123-17,192.168.10.16,123,91.189.89.199,123,17,2017-07-07 12:09:23.194146,65089766,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.949772472680268,0.0614535931808389,21696588.666666664,37416663.36623172,64901630,94043,64995723,64995723.0,0.0,64995723,64995723,64995673,64995673.0,0.0,64995673,64995673,0,0,0,0,0,0,16,16,0.0307267965904194,0.0307267965904194,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,94093.0,0.0,94093,94093,64901630.0,0.0,64901630,64901630,-1,-1,0,DDOS,-1
425,192.168.10.25-17.253.14.125-123-123-17,192.168.10.25,123,17.253.14.125,123,17,2017-07-07 12:09:25.358470,65021181,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.952883922548254,0.0615184150530886,21673727.0,37499691.53108911,64974641,23253,64997894,64997894.0,0.0,64997894,64997894,64997928,64997928.0,0.0,64997928,64997928,0,0,0,0,0,0,16,16,0.0307592075265443,0.0307592075265443,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,23253.0,0.0,23253,23253,64974641.0,0.0,64974641,64974641,-1,-1,0,DDOS,-1
426,192.168.10.16-172.217.6.238-49800-80-6,192.168.10.16,49800,172.217.6.238,80,6,2017-07-07 12:09:33.411762,117080113,19,16,1305,2238,435,0,68.68421052631581,162.96593121521477,746,0,139.87500000000003,300.7222140115359,30.261330547229655,0.2989406065913175,3443532.735294118,4762515.668931929,10203761,9,117043567,6502420.388888889,4838715.703853149,10240041,48,117043667,7802911.133333334,4200718.780532545,10240396,21382,3,3,0,0,0,0,616,520,0.1622820435781438,0.1366585630131737,0,746,101.22857142857146,235.0575756395573,55252.063865546224,0,2,0,6,34,0,0,0,0.8421052631578947,101.22857142857144,68.6842105263158,139.875,0,0,0,0,0,0,0,37,0,63,29200,357,3,32,454988.0909090909,1388277.425743533,4640802,36234,10185336.181818182,60553.81644755066,10203761,10002760,-1,-1,117080113,DDOS,-1
427,192.168.10.16-172.217.6.238-49798-80-6,192.168.10.16,49798,172.217.6.238,80,6,2017-07-07 12:09:33.398423,117093393,21,19,1740,2984,435,0,82.85714285714286,175.03265001544304,746,0,157.05263157894734,312.4650155856048,40.34386466194552,0.3416076601350171,3002394.692307693,4581987.343656658,10203798,48,117056929,5852846.449999999,4982403.833882845,10240012,79,117057004,6503166.888888889,4830986.066025236,10240358,8324,4,4,0,0,0,0,680,616,0.179344021570884,0.1622636385641331,0,746,118.10000000000002,249.36121467585008,62181.01538461538,0,2,0,8,39,0,0,0,0.9047619047619048,118.1,82.85714285714286,157.05263157894737,0,0,0,0,0,0,0,43,0,74,29200,365,4,32,456182.2727272727,1392394.2904400388,4654409,36209,10185356.727272728,60649.51455220511,10203798,10002492,-1,-1,117093393,DDOS,-1
428,192.168.10.16-172.217.6.238-49802-80-6,192.168.10.16,49802,172.217.6.238,80,6,2017-07-07 12:09:33.412606,117079207,19,16,1305,2238,435,0,68.68421052631581,162.96593121521477,746,0,139.87500000000003,300.7222140115359,30.26156472002753,0.2989429198986631,3443506.0882352944,4766277.562334384,10203802,36,117042746,6502374.777777778,4845807.825109665,10240012,41,117042948,7802863.200000001,4210619.405889966,10240221,19597,3,3,0,0,0,0,616,520,0.1622832993735599,0.1366596205251031,0,746,101.22857142857146,235.0575756395573,55252.063865546224,0,2,0,6,34,0,0,0,0.8421052631578947,101.22857142857144,68.6842105263158,139.875,0,0,0,0,0,0,0,37,0,63,29200,357,3,32,454744.0,1387788.5806787722,4639084,36207,10185505.636363637,60320.06773250954,10203802,10003634,-1,-1,117079207,DDOS,-1
429,192.168.10.16-172.217.6.238-49784-80-6,192.168.10.16,49784,172.217.6.238,80,6,2017-07-07 12:09:30.651739,119840130,25,19,2610,4476,435,0,104.40000000000002,189.61210404401933,746,0,235.57894736842115,356.2649319739258,59.12877430957393,0.3671558099945319,2786979.76744186,4419391.602980141,10203762,13,119803613,4991817.208333333,4950578.438939917,10240040,36577,119803610,6655756.111111111,4639133.306344432,10240394,20443,6,6,0,0,0,0,808,616,0.2086112556787113,0.1585445543158206,0,746,161.04545454545465,278.42070847746027,77518.09090909093,0,2,0,12,43,0,0,0,0.76,161.04545454545453,104.4,235.57894736842104,0,0,0,0,0,0,0,59,0,101,29200,382,6,32,705930.6363636362,2220523.2052817764,7401060,36278,10185306.909090906,60623.34936714516,10203762,10002521,-1,-1,119840130,DDOS,-1
430,192.168.10.16-206.75.89.101-123-123-17,192.168.10.16,123,206.75.89.101,123,17,2017-07-07 12:09:21.189626,64088623,6,6,288,288,48,48,48.0,0.0,48,48,48.0,0.0,8.98755462416473,0.1872407213367652,5826238.454545453,16635374.47141662,55911463,88398,64000225,12800045.0,24149525.98016895,56000030,1995552,63999944,12799988.8,24149462.920329764,55999861,1995588,0,0,0,0,0,0,48,48,0.0936203606683826,0.0936203606683826,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,5,8,8088762.0,0.0,8088762,8088762,55911463.0,0.0,55911463,55911463,-1,-1,0,DDOS,-1
431,192.168.10.16-207.210.46.249-123-123-17,192.168.10.16,123,207.210.46.249,123,17,2017-07-07 12:09:23.198363,63018884,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,6.093411619285419,0.1269460754017795,9002697.714285715,22054121.944018777,58973595,26167,62991472,20997157.33333333,32911452.56803191,59000029,1991368,62992717,20997572.33333333,32911940.14704872,59001007,1991451,0,0,0,0,0,0,32,32,0.0634730377008897,0.0634730377008897,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,3,8,4017877.0,0.0,4017877,4017877,58973595.0,0.0,58973595,58973595,-1,-1,0,DDOS,-1
432,192.168.10.16-172.217.10.14-59112-443-6,192.168.10.16,59112,172.217.10.14,443,6,2017-07-07 12:09:32.208652,63702678,134,262,5131,315557,563,0,38.29104477611939,101.29283273911224,2836,0,1204.416030534352,577.6003790709948,5034.136869410733,6.216379160700277,161272.60253164553,2917291.788913315,57948621,0,63702678,478967.5037593985,5031897.939580011,58025211,1,63625297,243775.08429118776,3590843.546934943,57985081,1,29,86,0,0,0,0,4296,8392,2.103522241247064,4.112856919453214,0,2836,809.818181818182,727.4011532466346,529112.4377445341,0,2,0,115,395,0,0,0,1.955223880597015,809.8181818181819,38.291044776119406,1204.4160305343512,827,4,6385,23965,17,2719658,0,12,0,796,29200,466,29,32,5676488.0,0.0,5676488,5676488,57948621.0,0.0,57948621,57948621,-1,-1,63702678,DDOS,-1
433,192.168.10.16-172.217.10.137-54154-443-6,192.168.10.16,54154,172.217.10.137,443,6,2017-07-07 12:09:33.464951,62446377,29,40,2429,15499,463,0,83.75862068965517,135.8506677969847,1418,0,387.475,546.3153023807631,287.0943177376007,1.104948010034273,918329.0735294118,7055855.651114568,58197327,1,62446377,2230227.75,10985279.379001124,58234381,18,62367670,1599171.0256410255,9315644.458772086,58233787,1,15,24,0,0,0,0,936,1288,0.4643984389999119,0.6405495710343613,0,1418,259.8260869565217,448.9771039793657,201580.43989769815,0,2,0,39,68,0,0,0,1.3793103448275863,259.8260869565217,83.75862068965517,387.475,0,0,0,3017,4,70937,0,35,0,224,29200,382,15,32,4171483.0,0.0,4171483,4171483,58197327.0,0.0,58197327,58197327,-1,-1,62446377,DDOS,-1
434,192.168.10.17-52.60.76.61-123-123-17,192.168.10.17,123,52.60.76.61,123,17,2017-07-07 12:09:20.150852,69030103,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.781395241435465,0.0579457341965721,23010034.333333336,39802652.84308236,68970179,29856,69000035,69000035.0,0.0,69000035,69000035,69000247,69000247.0,0.0,69000247,69000247,0,0,0,0,0,0,16,16,0.028972867098286,0.028972867098286,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,29856.0,0.0,29856,29856,68970179.0,0.0,68970179,68970179,-1,-1,0,DDOS,-1
435,192.168.10.16-199.182.221.110-123-123-17,192.168.10.16,123,199.182.221.110,123,17,2017-07-07 12:09:21.198977,66062646,7,7,336,336,48,48,48.0,0.0,48,48,48.0,0.0,10.172162949694748,0.2119200614519739,5081742.0,15304805.963226177,55928266,71741,65990905,10998484.166666666,22046167.209656417,56000034,1991364,65990702,10998450.333333334,22046170.55528185,56000007,1991351,0,0,0,0,0,0,56,56,0.1059600307259869,0.1059600307259869,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,6,8,10062639.0,0.0,10062639,10062639,55928266.0,0.0,55928266,55928266,-1,-1,0,DDOS,-1
